DATE,HOUR,STREET1,STREET2,ROAD_CLASS,District,Division,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INVAGE,INJURY,VEHTYPE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID
2013-04-27,15,KINGSTON RD,CELESTE DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,15 to 19,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,1,0,0,136
2013-04-27,15,KINGSTON RD,CELESTE DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,1,0,0,136
2013-04-27,15,KINGSTON RD,CELESTE DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Major,Other,1,0,1,0,0,0,0,0,0,1,1,0,0,136
2013-04-28,12,BLOOR ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,11,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,1,1,0,0,0,93
2013-04-28,12,BLOOR ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,11,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,50 to 54,Major,Motorcycle,0,0,1,1,0,0,0,0,1,1,0,0,0,93
2013-04-28,23,JARVIS ST,ADELAIDE ST E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Truck Driver,60 to 64,None,Truck - Open,1,0,0,0,1,0,0,0,0,1,0,0,0,73
2013-04-28,23,JARVIS ST,ADELAIDE ST E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,35 to 39,Major,Other,1,0,0,0,1,0,0,0,0,1,0,0,0,73
2013-05-04,14,YONGE ST,GERRARD ST E,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Motorcycle Driver,40 to 44,Fatal,Motorcycle,1,0,0,1,0,0,0,0,0,0,0,0,0,75
2013-05-06,15,PORTLAND ST,WESLEY ST,Collector,Etobicoke York,22,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,17
2013-05-06,15,PORTLAND ST,WESLEY ST,Collector,Etobicoke York,22,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,17
2013-05-06,17,MCCOWAN Rd,MILNER Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Passenger,45 to 49,Minimal,Other,0,0,1,0,0,1,0,1,0,0,0,0,0,128
2013-05-06,17,MCCOWAN Rd,MILNER Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Driver,30 to 34,Minimal,"Automobile, Station Wagon",0,0,1,0,0,1,0,1,0,0,0,0,0,128
2013-05-06,17,MCCOWAN Rd,MILNER Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Passenger,20 to 24,Minor,Other,0,0,1,0,0,1,0,1,0,0,0,0,0,128
2013-05-06,17,MCCOWAN Rd,MILNER Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Driver,20 to 24,Major,Municipal Transit Bus (TTC),0,0,1,0,0,1,0,1,0,0,0,0,0,128
2013-05-07,9,WOODBINE AVE,MORTIMER AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,60
2013-05-07,9,WOODBINE AVE,MORTIMER AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,20 to 24,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,60
2013-05-07,21,LAWRENCE AVE E,KINGSTON RD,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Driver,35 to 39,None,Municipal Transit Bus (TTC),0,1,0,0,0,1,0,0,0,0,0,0,0,136
2013-05-07,21,LAWRENCE AVE E,KINGSTON RD,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,10 to 14,Major,Bicycle,0,1,0,0,0,1,0,0,0,0,0,0,0,136
2013-05-08,11,NORTH QUEEN ST,VANSCO RD,Minor Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,14
2013-05-08,11,NORTH QUEEN ST,VANSCO RD,Minor Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Passenger,75 to 79,Major,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,14
2013-05-08,11,NORTH QUEEN ST,VANSCO RD,Minor Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,75 to 79,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,14
2013-05-08,14,EGLINTON AVE W,BRAEMAR AVE,Major Arterial,North York,53,Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,20 to 24,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,100
2013-05-08,14,EGLINTON AVE W,BRAEMAR AVE,Major Arterial,North York,53,Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,100
2013-05-09,8,VICTORIA PARK AVE,MUSGRAVE ST,Major Arterial,Toronto and East York,41,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,122
2013-05-09,8,VICTORIA PARK AVE,MUSGRAVE ST,Major Arterial,Toronto and East York,41,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,122
2013-06-09,3,QUEEN ST W,SPADINA AVE,Major Arterial,Toronto and East York,14,Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,77
2013-07-24,13,SPADINA AVE,NASSAU ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,78
2013-01-18,15,WARDEN AVE,HYMUS RD,Major Arterial,Scarborough,41,Intersection,No Control,Clear,Daylight,Dry,Approaching,Passenger,75 to 79,Major,Other,0,0,1,0,0,0,0,1,0,1,0,0,0,120
2013-06-27,2,DAVENPORT Rd,CHRISTIE St,Minor Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,50 to 54,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,1,0,0,94
2013-06-27,9,KEELE St,ROGERS Rd,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,110
2013-06-27,9,KEELE St,ROGERS Rd,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,75 to 79,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,110
2013-06-27,10,DUNDAS ST W,CLOVERDALE MALL,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,14
2013-06-27,10,DUNDAS ST W,CLOVERDALE MALL,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,50 to 54,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,14
2013-06-27,12,BLOOR ST W,MILL RD,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,15 to 19,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,12
2013-06-27,12,BLOOR ST W,MILL RD,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,25 to 29,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,12
2013-06-29,22,LAKE SHORE Blvd W,REMEMBRANCE Dr,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Passenger,25 to 29,Minor,Other,0,0,1,1,0,0,0,1,0,0,0,0,0,82
2013-06-29,22,LAKE SHORE Blvd W,REMEMBRANCE Dr,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Motorcycle Driver,35 to 39,Major,Motorcycle,0,0,1,1,0,0,0,1,0,0,0,0,0,82
2013-06-29,22,LAKE SHORE Blvd W,REMEMBRANCE Dr,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Driver,40 to 44,Minimal,"Automobile, Station Wagon",0,0,1,1,0,0,0,1,0,0,0,0,0,82
2013-06-30,12,FINCH AVE W,OAKDALE RD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,24
2013-06-30,12,FINCH AVE W,OAKDALE RD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,85 to 89,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,24
2013-07-03,2,YORK MILLS RD,PARKWOODS VILLAGE DR,Major Arterial,North York,33,Intersection,No Control,Clear,Dark,Dry,SMV Other,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,0,1,0,0,0,0,0,1,0,1,0,45
2013-07-03,13,LAKE SHORE BLVD W,BAY ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,65 to 69,Major,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,0,0,0,77
2013-07-03,13,LAKE SHORE BLVD W,BAY ST,Major Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,50 to 54,Minor,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,0,0,0,77
2013-07-04,14,QUEENS QUAY E,LOWER JARVIS ST,Minor Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,1,0,0,0,77
2013-07-04,14,QUEENS QUAY E,LOWER JARVIS ST,Minor Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,50 to 54,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,77
2013-07-05,22,MCCOWAN RD,LAWRENCE AVE E,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,137
2013-07-06,20,DUNDAS ST E,POULETT ST,Major Arterial,Toronto and East York,51,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,Municipal Transit Bus (TTC),1,0,0,0,0,1,0,0,0,0,0,0,0,73
2013-07-06,20,DUNDAS ST E,POULETT ST,Major Arterial,Toronto and East York,51,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,73
2013-07-08,9,SUTHERLAND DR,MCRAE DR,Collector,North York,53,Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,25 to 29,Major,Bicycle,0,1,0,0,0,0,0,0,0,1,0,0,0,56
2013-07-08,17,MCCOWAN RD,KENHATCH BLVD,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Driver,50 to 54,None,Municipal Transit Bus (TTC),1,0,0,0,0,1,0,0,0,0,0,0,0,129
2013-07-08,21,LAWRENCE AVE W,PINE ST,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,65 to 69,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,113
2013-07-08,21,LAWRENCE AVE W,PINE ST,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,113
2013-07-09,16,CHURCH ST,HAYDEN ST,Minor Arterial,Toronto and East York,51,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,75
2013-07-09,16,CHURCH ST,HAYDEN ST,Minor Arterial,Toronto and East York,51,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,40 to 44,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,75
2013-07-09,18,REXDALE BLVD,QUEENS PLATE DR,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Truck Driver,20 to 24,None,Truck - Open,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2013-07-09,18,REXDALE BLVD,QUEENS PLATE DR,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,1,0,0,0,0,1,0,0,0,1
2013-07-11,19,BROADVIEW Ave,DANFORTH Ave,Minor Arterial,Toronto and East York,54,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Cyclist,35 to 39,Major,Bicycle,1,1,1,0,0,0,0,0,0,0,0,0,0,67
2013-07-11,19,WILSON HEIGHTS BLVD,WATERLOO AVE,Collector,North York,32,Intersection,Traffic Signal,Clear,Dusk,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,34
2013-07-11,19,WILSON HEIGHTS BLVD,WATERLOO AVE,Collector,North York,32,Intersection,Traffic Signal,Clear,Dusk,Dry,Pedestrian Collisions,Pedestrian,25 to 29,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,34
2013-07-11,22,WATSON ST,OLD KINGSTON RD,Minor Arterial,Scarborough,43,Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,133
2013-07-12,22,DUFFERIN St,HOLMESDALE Rd,Major Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Driver,55 to 59,Minimal,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,107
2013-07-12,22,DUFFERIN St,HOLMESDALE Rd,Major Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,15 to 19,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,107
2013-07-13,13,KENNEDY RD,MCNICOLL Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,130
2013-07-13,13,KENNEDY RD,MCNICOLL Ave,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,20 to 24,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,130
2013-07-13,18,FINCH AVE E,MIDLAND AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,129
2013-07-13,18,FINCH AVE E,MIDLAND AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,129
2013-07-15,11,KENNEDY RD,KENMARK BLVD,Major Arterial,Scarborough,41,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,124
2013-07-15,11,KENNEDY RD,KENMARK BLVD,Major Arterial,Scarborough,41,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,124
2013-07-17,21,CHRISTIE St,DAVENPORT Rd,Minor Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,1,0,0,0,94
2013-07-17,21,CHRISTIE St,DAVENPORT Rd,Minor Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Cyclist,35 to 39,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,94
2013-07-18,22,DUFFERIN St,MARTIN ROSS Ave,Major Arterial,North York,32,Intersection,No Control,Clear,"Dark, artificial",Dry,Approaching,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,34
2013-07-18,22,DUFFERIN St,MARTIN ROSS Ave,Major Arterial,North York,32,Intersection,No Control,Clear,"Dark, artificial",Dry,Approaching,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,34
2013-07-19,12,DUFFERIN ST,JOE SHUSTER  WAY,Minor Arterial,Toronto and East York,14,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,85
2013-07-19,12,DUFFERIN ST,JOE SHUSTER  WAY,Minor Arterial,Toronto and East York,14,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,85
2013-07-19,18,PARLIAMENT ST,COLE  ST,Minor Arterial,Toronto and East York,51,Intersection,No Control,Rain,Daylight,Wet,SMV Other,Motorcycle Driver,25 to 29,Major,Motorcycle,0,0,0,1,0,0,0,0,1,1,0,0,0,72
2013-07-22,15,KIPLING AVE,JUTLAND RD,Major Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,20 to 24,Fatal,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,14
2013-07-22,15,KIPLING AVE,JUTLAND RD,Major Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,45 to 49,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,14
2013-07-24,13,ROYAL YORK Rd,BLOOR St W,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,16
2013-06-09,21,KEELE ST,WILSON AVE,Major Arterial,North York,31,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,1,1,0,0,0,1,0,1,0,0,0,26
2013-07-24,13,ROYAL YORK Rd,BLOOR St W,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,16
2013-06-09,21,KEELE ST,WILSON AVE,Major Arterial,North York,31,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Passenger,15 to 19,Minimal,Other,0,0,1,1,0,0,0,1,0,1,0,0,0,26
2013-06-09,21,KEELE ST,WILSON AVE,Major Arterial,North York,31,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Driver,20 to 24,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,1,0,1,0,0,0,26
2013-07-24,18,FRONT ST W,BLUE JAYS WAY,Minor Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,1,0,0,0,77
2013-06-11,8,STEELES AVE E,MIDLAND AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,1,1,0,0,130
2013-07-24,18,FRONT ST W,BLUE JAYS WAY,Minor Arterial,Toronto and East York,52,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,25 to 29,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,77
2013-01-18,15,WARDEN AVE,HYMUS RD,Major Arterial,Scarborough,41,Intersection,No Control,Clear,Daylight,Dry,Approaching,Driver,80 to 84,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,120
2013-07-25,8,GLENROY Ave,HUMBERVALE Blvd,Local,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,16
2013-06-11,8,STEELES AVE E,MIDLAND AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,60 to 64,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,1,0,0,130
2013-07-25,8,GLENROY Ave,HUMBERVALE Blvd,Local,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,15 to 19,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,16
2013-07-25,13,HIGHWAY 27  N,FINCH AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2013-07-25,13,HIGHWAY 27  N,FINCH AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,1
2013-07-27,2,HIGHWAY 27  N,STEELES AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,25 to 29,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,1
2013-07-27,2,HIGHWAY 27  N,STEELES AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,25 to 29,Minor,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,1
2013-07-27,2,HIGHWAY 27  N,STEELES AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,25 to 29,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,1
2013-07-27,2,HIGHWAY 27  N,STEELES AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,30 to 34,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,1
2013-07-27,2,HIGHWAY 27  N,STEELES AVE W,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,1
2013-07-27,10,MCCOWAN RD,STEELES AVE E,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,130
2013-07-27,10,MCCOWAN RD,STEELES AVE E,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,130
2013-07-28,1,SHEPPARD AVE E,DON MILLS RD,Major Arterial,North York,33,Mid-Block,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Driver,40 to 44,None,Passenger Van,1,0,1,0,0,0,0,1,0,0,0,0,0,47
2013-07-28,18,QUEEN St E,VANCOUVER Ave,Minor Arterial,Toronto and East York,55,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,65
2013-07-28,18,QUEEN St E,VANCOUVER Ave,Minor Arterial,Toronto and East York,55,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,65
2013-07-28,18,QUEEN St E,VANCOUVER Ave,Minor Arterial,Toronto and East York,55,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,40 to 44,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,65
2013-07-28,21,SHEPPARD AVE E,ROUGE RIVER DR,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,131
2013-07-28,21,SHEPPARD AVE E,ROUGE RIVER DR,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Pedestrian,50 to 54,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,131
2013-07-29,11,DANFORTH Ave,LINNSMORE Cres,Major Arterial,Toronto and East York,54,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,65
